Date,Price
2020-05-24,11586.85
2020-05-17,11073.87
2020-05-10,10465.17
2020-05-03,10904.48
2020-04-26,10861.64
2020-04-19,10336.09
2020-04-12,10625.78
2020-04-05,10564.74
2020-03-29,9525.77
2020-03-22,9632.52
2020-03-15,8928.95
2020-03-08,9232.08
2020-03-01,11541.87
2020-02-23,11890.35
2020-02-16,13579.33
2020-02-09,13744.21
2020-02-02,13513.81
2020-01-26,12981.97
2020-01-19,13576.68
2020-01-12,13526.13
2020-01-05,13483.31
2019-12-29,13219.14
2019-12-22,13337.11
2019-12-15,13318.9
2019-12-08,13282.72
2019-12-01,13166.58
2019-11-24,13236.38
2019-11-17,13163.88
2019-11-10,13241.75
2019-11-03,13228.56
2019-10-27,12961.05
2019-10-20,12894.51
2019-10-13,12633.6
2019-10-06,12511.65
2019-09-29,12012.81
2019-09-22,12380.94
2019-09-15,12468.01
2019-09-08,12468.53
2019-09-01,12191.73
2019-08-25,11939.28
2019-08-18,11611.51
2019-08-11,11562.74
2019-08-04,11693.8
2019-07-28,11872.44
2019-07-21,12419.9
2019-07-14,12260.07
2019-07-07,12323.32
2019-06-30,12568.53
2019-06-23,12398.8
2019-06-16,12339.92
2019-06-09,12096.4
2019-06-02,12045.38
2019-05-26,11726.84
2019-05-19,12011.04
2019-05-12,12238.94
2019-05-05,12059.83
2019-04-28,12412.75
2019-04-21,12315.18
2019-04-14,12222.39
2019-04-07,11999.93
2019-03-31,12009.75
2019-03-24,11526.04
2019-03-17,11364.17
2019-03-10,11685.69
2019-03-03,11457.84
2019-02-24,11601.68
2019-02-17,11457.7
2019-02-10,11299.8
2019-02-03,10906.78
2019-01-27,11180.66
2019-01-20,11281.79
2019-01-13,11205.54
2019-01-06,10887.46
2018-12-30,10767.69
2018-12-23,10558.96
2018-12-16,10633.82
2018-12-09,10865.77
2018-12-02,10788.09
2018-11-25,11257.24
2018-11-18,11192.69
2018-11-11,11341.0
2018-11-04,11529.16
2018-10-28,11518.99
2018-10-21,11200.62
2018-10-14,11553.83
2018-10-07,11523.81
2018-09-30,12111.9
2018-09-23,12246.73
2018-09-16,12430.88
2018-09-09,12124.33
2018-09-02,11959.63
2018-08-26,12364.06
2018-08-19,12394.52
2018-08-12,12210.55
2018-08-05,12424.35
2018-07-29,12615.76
2018-07-22,12860.4
2018-07-15,12561.42
2018-07-08,12540.73
2018-07-01,12496.17
2018-06-24,12306.0
2018-06-17,12579.72
2018-06-10,13010.55
2018-06-03,12766.55
2018-05-27,12724.27
2018-05-20,12938.01
2018-05-13,13077.72
2018-05-06,13001.24
2018-04-29,12819.6
2018-04-22,12580.87
2018-04-15,12540.5
2018-04-08,12442.4
2018-04-01,12241.27
2018-03-25,12096.73
2018-03-18,11886.31
2018-03-11,12389.58
2018-03-04,12346.68
2018-02-25,11913.71
2018-02-18,12483.79
2018-02-11,12451.96
2018-02-04,12107.48
2018-01-28,12785.16
2018-01-21,13340.17
2018-01-14,13434.45
2018-01-07,13245.03
2017-12-31,13319.64
2017-12-24,12917.64
2017-12-17,13072.79
2017-12-10,13103.56
2017-12-03,13153.7
2017-11-26,12861.49
2017-11-19,13059.84
2017-11-12,12993.73
2017-11-05,13127.47
2017-10-29,13478.86
2017-10-22,13217.54
2017-10-15,12991.28
2017-10-08,12991.87
2017-10-01,12955.94
2017-09-24,12828.86
2017-09-17,12592.35
2017-09-10,12518.81
2017-09-03,12303.98
2017-08-27,12142.64
2017-08-20,12167.94
2017-08-13,12165.19
2017-08-06,12014.06
2017-07-30,12297.72
2017-07-23,12162.7
2017-07-16,12240.06
2017-07-09,12631.72
2017-07-02,12388.68
2017-06-25,12325.12
2017-06-18,12733.41
2017-06-11,12752.73
2017-06-04,12815.72
2017-05-28,12822.94
2017-05-21,12602.18
2017-05-14,12638.69
2017-05-07,12770.41
2017-04-30,12716.89
2017-04-23,12438.01
2017-04-16,12048.57
2017-04-09,12109.0
2017-04-02,12225.06
2017-03-26,12312.87
2017-03-19,12064.27
2017-03-12,12095.24
2017-03-05,11963.18
2017-02-26,12027.36
2017-02-19,11804.03
2017-02-12,11757.02
2017-02-05,11666.97
2017-01-29,11651.49
2017-01-22,11814.27
2017-01-15,11630.13
2017-01-08,11629.18
2017-01-01,11599.01
2016-12-25,11481.06
2016-12-18,11449.93
2016-12-11,11404.01
2016-12-04,11203.63
2016-11-27,10513.35
2016-11-20,10699.27
2016-11-13,10664.56
2016-11-06,10667.95
2016-10-30,10259.13
2016-10-23,10696.19
2016-10-16,10710.73
2016-10-09,10580.38
2016-10-02,10490.86
2016-09-25,10511.02
2016-09-18,10626.97
2016-09-11,10276.17
2016-09-04,10573.44
2016-08-28,10683.82
2016-08-21,10587.77
2016-08-14,10544.36
2016-08-07,10713.43
2016-07-31,10367.21
2016-07-24,10337.5
2016-07-17,10147.46
2016-07-10,10066.9
2016-07-03,9629.66
2016-06-26,9776.12
2016-06-19,9557.16
2016-06-12,9631.36
2016-06-05,9834.62
2016-05-29,10103.26
2016-05-22,10286.31
2016-05-15,9916.02
2016-05-08,9952.9
2016-05-01,9869.95
2016-04-24,10038.97
2016-04-17,10373.49
2016-04-10,10051.57
2016-04-03,9622.26
2016-03-27,9794.64
2016-03-20,9851.35
2016-03-13,9950.8
2016-03-06,9831.13
2016-02-28,9824.17
2016-02-21,9513.3
2016-02-14,9388.05
2016-02-07,8967.51
2016-01-31,9286.23
2016-01-24,9798.11
2016-01-17,9764.88
2016-01-10,9545.27
2016-01-03,9849.34
2015-12-27,10743.01
2015-12-20,10727.64
2015-12-13,10608.19
2015-12-06,10340.06
2015-11-29,10752.1
2015-11-22,11293.76
2015-11-15,11119.83
2015-11-08,10708.4
2015-11-01,10988.03
2015-10-25,10850.14
2015-10-18,10794.54
2015-10-11,10104.43
2015-10-04,10096.6
2015-09-27,9553.07
2015-09-20,9688.53
2015-09-13,9916.16
2015-09-06,10123.56
2015-08-30,10038.04
2015-08-23,10298.53
2015-08-16,10124.52
2015-08-09,10985.14
2015-08-02,11490.83
2015-07-26,11308.99
2015-07-19,11347.45
2015-07-12,11673.42
2015-07-05,11315.63
2015-06-28,11058.39
2015-06-21,11492.43
2015-06-14,11040.1
2015-06-07,11196.49
2015-05-31,11197.15
2015-05-24,11413.82
2015-05-17,11815.01
2015-05-10,11447.03
2015-05-03,11709.73
2015-04-26,11454.38
2015-04-19,11810.85
2015-04-12,11688.7
2015-04-05,12374.73
2015-03-29,11967.39
2015-03-22,11868.33
2015-03-15,12039.37
2015-03-08,11901.61
2015-03-01,11550.97
2015-02-22,11401.66
2015-02-15,11050.64
2015-02-08,10963.4
2015-02-01,10846.39
2015-01-25,10694.32
2015-01-18,10649.58
2015-01-11,10167.77
2015-01-04,9648.5
2014-12-28,9764.73
2014-12-21,9922.11
2014-12-14,9786.96
2014-12-07,9594.73
2014-11-30,10087.12
2014-11-23,9980.85
2014-11-16,9732.55
2014-11-09,9252.94
2014-11-02,9291.83
2014-10-26,9326.87
2014-10-19,8987.8
2014-10-12,8850.27
2014-10-05,8788.81
2014-09-28,9195.68
2014-09-21,9490.55
2014-09-14,9799.26
2014-09-07,9651.13
2014-08-31,9747.02
2014-08-24,9470.17
2014-08-17,9339.17
2014-08-10,9092.6
2014-08-03,9009.32
2014-07-27,9210.08
2014-07-20,9644.01
2014-07-13,9720.02
2014-07-06,9666.34
2014-06-29,10009.08
2014-06-22,9815.17
2014-06-15,9987.24
2014-06-08,9912.87
2014-06-01,9987.19
2014-05-25,9943.27
2014-05-18,9768.01
2014-05-11,9629.1
2014-05-04,9581.45
2014-04-27,9556.02
2014-04-20,9401.55
2014-04-13,9409.71
2014-04-06,9315.29
2014-03-30,9695.77
2014-03-23,9587.19
2014-03-16,9342.94
2014-03-09,9056.41
2014-03-02,9350.75
2014-02-23,9692.08
2014-02-16,9656.95
2014-02-09,9662.4
2014-02-02,9301.92
2014-01-26,9306.48
2014-01-19,9392.02
2014-01-12,9742.96
2014-01-05,9473.24
2013-12-29,9435.15
2013-12-22,9589.39
2013-12-15,9400.18
2013-12-08,9006.46
2013-12-01,9172.41
2013-11-24,9405.3
2013-11-17,9219.04
2013-11-10,9168.69
2013-11-03,9078.28
2013-10-27,9007.83
2013-10-20,8985.74
2013-10-13,8865.1
2013-10-06,8724.83
2013-09-29,8622.97
2013-09-22,8661.51
2013-09-15,8675.73
2013-09-08,8509.42
2013-09-01,8275.67
2013-08-25,8103.15
2013-08-18,8416.99
2013-08-11,8391.94
2013-08-04,8338.31
2013-07-28,8406.94
2013-07-21,8244.91
2013-07-14,8331.57
2013-07-07,8212.77
2013-06-30,7806.0
2013-06-23,7959.22
2013-06-16,7789.24
2013-06-09,8127.96
2013-06-02,8254.68
2013-05-26,8348.84
2013-05-19,8305.32
2013-05-12,8398.0
2013-05-05,8278.59
2013-04-28,8122.29
2013-04-21,7814.76
2013-04-14,7459.96
2013-04-07,7744.77
2013-03-31,7658.75
2013-03-24,7795.31
2013-03-17,7911.35
2013-03-10,8042.85
2013-03-03,7986.47
2013-02-24,7708.16
2013-02-17,7661.91
2013-02-10,7593.51
2013-02-03,7652.14
2013-01-27,7833.39
2013-01-20,7857.97
2013-01-13,7702.23
2013-01-06,7715.53
2012-12-30,7776.37
2012-12-23,7612.39
2012-12-16,7636.23
2012-12-09,7596.47
2012-12-02,7517.8
2012-11-25,7405.5
2012-11-18,7309.13
2012-11-11,6950.53
2012-11-04,7163.5
2012-10-28,7363.85
2012-10-21,7231.85
2012-10-14,7380.64
2012-10-07,7232.49
2012-09-30,7397.87
2012-09-23,7216.15
2012-09-16,7451.62
2012-09-09,7412.13
2012-09-02,7214.5
2012-08-26,6970.79
2012-08-19,6971.07
2012-08-12,7040.88
2012-08-05,6944.56
2012-07-29,6865.66
2012-07-22,6689.4
2012-07-15,6630.02
2012-07-08,6557.1
2012-07-01,6410.11
2012-06-24,6416.28
2012-06-17,6263.25
2012-06-10,6229.41
2012-06-03,6130.82
2012-05-27,6050.29
2012-05-20,6339.94
2012-05-13,6271.22
2012-05-06,6579.93
2012-04-29,6561.47
2012-04-22,6801.32
2012-04-15,6750.12
2012-04-08,6583.9
2012-04-01,6775.26
2012-03-25,6946.83
2012-03-18,6995.62
2012-03-11,7157.82
2012-03-04,6880.21
2012-02-26,6921.37
2012-02-19,6864.43
2012-02-12,6848.03
2012-02-05,6692.96
2012-01-29,6766.67
2012-01-22,6511.98
2012-01-15,6404.39
2012-01-08,6143.08
2012-01-01,6057.92
2011-12-25,5898.35
2011-12-18,5878.93
2011-12-11,5701.78
2011-12-04,5986.71
2011-11-27,6080.68
2011-11-20,5492.87
2011-11-13,5800.24
2011-11-06,6057.03
2011-10-30,5966.16
2011-10-23,6346.19
2011-10-16,5970.96
2011-10-09,5967.2
2011-10-02,5675.7
2011-09-25,5502.02
2011-09-18,5196.56
2011-09-11,5573.51
2011-09-04,5189.93
2011-08-28,5538.33
2011-08-21,5537.48
2011-08-14,5480.0
2011-08-07,5997.74
2011-07-31,6236.16
2011-07-24,7158.77
2011-07-17,7326.39
2011-07-10,7220.12
2011-07-03,7402.73
2011-06-26,7419.44
2011-06-19,7121.38
2011-06-12,7164.05
2011-06-05,7069.9
2011-05-29,7109.03
2011-05-22,7163.47
2011-05-15,7266.82
2011-05-08,7403.31
2011-05-01,7492.25
2011-04-24,7514.46
2011-04-17,7295.49
2011-04-10,7178.29
2011-04-03,7217.02
2011-03-27,7179.81
2011-03-20,6946.36
2011-03-13,6664.4
2011-03-06,6981.49
2011-02-27,7178.9
2011-02-20,7185.17
2011-02-13,7426.81
2011-02-06,7371.2
2011-01-30,7216.21
2011-01-23,7102.8
2011-01-16,7062.42
2011-01-09,7075.7
2011-01-02,6947.84
2010-12-26,6914.19
2010-12-19,7057.69
2010-12-12,6982.45
2010-12-05,7006.17
2010-11-28,6947.72
2010-11-21,6848.98
2010-11-14,6843.55
2010-11-07,6734.61
2010-10-31,6754.2
2010-10-24,6601.37
2010-10-17,6605.84
2010-10-10,6492.3
2010-10-03,6291.67
2010-09-26,6211.34
2010-09-19,6298.3
2010-09-12,6209.76
2010-09-05,6214.77
2010-08-29,6134.62
2010-08-22,5951.17
2010-08-15,6005.16
2010-08-08,6110.41
2010-08-01,6259.63
2010-07-25,6147.97
2010-07-18,6166.34
2010-07-11,6040.27
2010-07-04,6065.24
2010-06-27,5834.15
2010-06-20,6070.6
2010-06-13,6216.98
2010-06-06,6047.83
2010-05-30,5938.88
2010-05-23,5946.18
2010-05-16,5829.25
2010-05-09,6056.71
2010-05-02,5715.09
2010-04-25,6135.7
2010-04-18,6259.53
2010-04-11,6180.9
2010-04-04,6249.7
2010-03-28,6235.56
2010-03-21,6120.05
2010-03-14,5982.43
2010-03-07,5945.11
2010-02-28,5877.36
2010-02-21,5598.46
2010-02-14,5722.05
2010-02-07,5500.39
2010-01-31,5434.34
2010-01-24,5608.79
2010-01-17,5695.32
2010-01-10,5875.97
2010-01-03,6037.61
2009-12-27,5957.43
2009-12-20,5957.44
2009-12-13,5831.21
2009-12-06,5756.29
2009-11-29,5817.65
2009-11-22,5685.61
2009-11-15,5663.15
2009-11-08,5686.83
2009-11-01,5488.25
2009-10-25,5414.96
2009-10-18,5740.25
2009-10-11,5743.39
2009-10-04,5711.88
2009-09-27,5467.9
2009-09-20,5581.41
2009-09-13,5703.83
2009-09-06,5624.02
2009-08-30,5384.43
2009-08-23,5517.35
2009-08-16,5462.74
2009-08-09,5309.11
2009-08-02,5458.96
2009-07-26,5332.14
2009-07-19,5229.36
2009-07-12,4978.4
2009-07-05,4576.31
2009-06-28,4708.21
2009-06-21,4776.47
2009-06-14,4839.46
2009-06-07,5069.24
2009-05-31,5077.03
2009-05-24,4940.82
2009-05-17,4918.75
2009-05-10,4737.5
2009-05-03,4913.9
2009-04-26,4769.45
2009-04-19,4674.32
2009-04-12,4676.84
2009-04-05,4491.12
2009-03-29,4384.99
2009-03-22,4203.55
2009-03-15,4068.74
2009-03-08,3953.6
2009-03-01,3666.41
2009-02-22,3843.74
2009-02-15,4014.66
2009-02-08,4413.39
2009-02-01,4644.63
2009-01-25,4338.35
2009-01-18,4178.94
2009-01-11,4366.28
2009-01-04,4783.89
2008-12-28,4973.07
2008-12-21,4629.38
2008-12-14,4696.7
2008-12-07,4663.37
2008-11-30,4381.47
2008-11-23,4669.44
2008-11-16,4127.41
2008-11-09,4710.24
2008-11-02,4938.46
2008-10-26,4987.97
2008-10-19,4295.67
2008-10-12,4781.33
2008-10-05,4544.31
2008-09-28,5797.03
2008-09-21,6063.5
2008-09-14,6189.53
2008-09-07,6234.89
2008-08-31,6127.44
2008-08-24,6422.3
2008-08-17,6342.42
2008-08-10,6446.02
2008-08-03,6561.65
2008-07-27,6396.46
2008-07-20,6436.71
2008-07-13,6382.65
2008-07-06,6153.3
2008-06-29,6272.21
2008-06-22,6421.91
2008-06-15,6578.44
2008-06-08,6765.32
2008-06-01,6803.81
2008-05-25,7096.79
2008-05-18,6944.05
2008-05-11,7156.55
2008-05-04,7003.17
2008-04-27,7043.23
2008-04-20,6896.58
2008-04-13,6843.08
2008-04-06,6603.57
2008-03-30,6763.39
2008-03-23,6559.9
2008-03-16,6319.99
2008-03-09,6451.9
2008-03-02,6513.99
2008-02-24,6748.13
2008-02-17,6806.29
2008-02-10,6832.43
2008-02-03,6767.28
2008-01-27,6968.67
2008-01-20,6816.74
2008-01-13,7314.17
2008-01-06,7717.95
2007-12-30,7808.69
2007-12-23,8067.32
2007-12-16,8002.67
2007-12-09,7948.36
2007-12-02,7994.07
2007-11-25,7870.52
2007-11-18,7608.96
2007-11-11,7612.26
2007-11-04,7812.4
2007-10-28,7849.49
2007-10-21,7949.17
2007-10-14,7884.12
2007-10-07,8041.26
2007-09-30,8002.18
2007-09-23,7861.51
2007-09-16,7794.43
2007-09-09,7497.74
2007-09-02,7436.63
2007-08-26,7638.17
2007-08-19,7507.27
2007-08-12,7378.29
2007-08-05,7343.26
2007-07-29,7435.67
2007-07-22,7451.68
2007-07-15,7874.85
2007-07-08,8092.77
2007-07-01,8048.32
2007-06-24,8007.32
2007-06-17,7949.63
2007-06-10,8030.64
2007-06-03,7590.5
2007-05-27,7987.85
2007-05-20,7739.2
2007-05-13,7607.54
2007-05-06,7479.34
2007-04-29,7516.76
2007-04-22,7378.12
2007-04-15,7342.54
2007-04-08,7212.07
2007-04-01,7099.91
2007-03-25,6917.03
2007-03-18,6899.06
2007-03-11,6579.87
2007-03-04,6716.52
2007-02-25,6603.32
2007-02-18,6992.58
2007-02-11,6957.07
2007-02-04,6911.11
2007-01-28,6885.76
2007-01-21,6690.34
2007-01-14,6747.17
2007-01-07,6705.17
2006-12-31,6593.09
2006-12-24,6596.92
2006-12-17,6503.13
2006-12-10,6588.83
2006-12-03,6427.41
2006-11-26,6241.13
2006-11-19,6411.96
2006-11-12,6412.36
2006-11-05,6357.77
2006-10-29,6241.15
2006-10-22,6262.54
2006-10-15,6202.82
2006-10-08,6173.68
2006-10-01,6085.82
2006-09-24,6004.33
2006-09-17,5883.32
2006-09-10,5937.87
2006-09-03,5795.26
2006-08-27,5876.54
2006-08-20,5811.47
2006-08-13,5817.02
2006-08-06,5628.37
2006-07-30,5723.03
2006-07-23,5705.42
2006-07-16,5451.01
2006-07-09,5422.22
2006-07-02,5681.85
2006-06-25,5683.31
2006-06-18,5529.74
2006-06-11,5376.01
2006-06-04,5464.08
2006-05-28,5687.04
2006-05-21,5788.36
2006-05-14,5672.28
2006-05-07,5916.28
2006-04-30,6113.29
2006-04-23,6009.89
2006-04-16,6094.75
2006-04-09,5918.57
2006-04-02,5952.92
2006-03-26,5970.08
2006-03-19,5973.14
2006-03-12,5882.38
2006-03-05,5804.92
2006-02-26,5721.46
2006-02-19,5870.79
2006-02-12,5795.48
2006-02-05,5701.47
2006-01-29,5657.12
2006-01-22,5647.42
2006-01-15,5349.02
2006-01-08,5483.09
2006-01-01,5536.32
2005-12-25,5408.26
2005-12-18,5419.05
2005-12-11,5353.66
2005-12-04,5282.13
2005-11-27,5307.99
2005-11-20,5194.27
2005-11-13,5123.5
2005-11-06,5090.75
2005-10-30,4995.24
2005-10-23,4825.64
2005-10-16,4838.4
2005-10-09,4975.56
2005-10-02,5007.77
2005-09-25,5044.12
2005-09-18,4882.58
2005-09-11,4986.5
2005-09-04,5005.93
2005-08-28,4837.81
2005-08-21,4783.8
2005-08-14,4929.91
2005-08-07,4937.33
2005-07-31,4827.18
2005-07-24,4886.5
2005-07-17,4836.9
2005-07-10,4712.9
2005-07-03,4597.97
2005-06-26,4617.07
2005-06-19,4566.48
2005-06-12,4604.57
2005-06-05,4586.1
2005-05-29,4510.39
2005-05-22,4444.71
2005-05-15,4360.68
2005-05-08,4275.7
2005-05-01,4311.06
2005-04-24,4184.84
2005-04-17,4223.04
2005-04-10,4312.25
2005-04-03,4400.68
2005-03-27,4373.53
2005-03-20,4343.6
2005-03-13,4327.18
2005-03-06,4360.49
2005-02-27,4423.52
2005-02-20,4348.64
2005-02-13,4359.47
2005-02-06,4387.8
2005-01-30,4339.28
2005-01-23,4201.81
2005-01-16,4213.7
2005-01-09,4232.36
2005-01-02,4316.4
2004-12-26,4256.08
2004-12-19,4251.62
2004-12-12,4182.27
2004-12-05,4174.55
2004-11-28,4208.87
2004-11-21,4154.27
2004-11-14,4134.89
2004-11-07,4143.35
2004-10-31,4063.58
2004-10-24,3960.25
2004-10-17,3935.14
2004-10-10,3922.11
2004-10-03,4015.54
2004-09-26,3994.96
2004-09-19,3910.3
2004-09-12,3988.07
2004-09-05,3886.03
2004-08-29,3866.99
2004-08-22,3851.18
2004-08-15,3712.61
2004-08-08,3646.99
2004-08-01,3727.74
2004-07-25,3895.61
2004-07-18,3797.33
2004-07-11,3845.93
2004-07-04,3924.49
2004-06-27,3998.77
2004-06-20,4013.35
2004-06-13,3999.79
2004-06-06,4014.56
2004-05-30,3961.93
2004-05-23,3902.72
2004-05-16,3831.84
2004-05-09,3803.1
2004-05-02,3895.64
2004-04-25,3985.21
2004-04-18,4103.62
2004-04-11,4033.98
2004-04-04,4013.53
2004-03-28,4007.6
2004-03-21,3822.33
2004-03-14,3819.15
2004-03-07,3915.38
2004-02-29,4126.14
2004-02-22,4018.16
2004-02-15,4073.35
2004-02-08,4057.05
2004-02-01,4044.99
2004-01-25,4058.6
2004-01-18,4151.83
2004-01-11,4111.64
2004-01-04,4016.18
2003-12-28,4018.5
2003-12-21,3903.34
2003-12-14,3898.42
2003-12-07,3860.13
2003-11-30,3841.73
2003-11-23,3745.95
2003-11-16,3642.25
2003-11-09,3797.4
2003-11-02,3782.56
2003-10-26,3655.99
2003-10-19,3452.64
2003-10-12,3516.67
2003-10-05,3471.25
2003-09-28,3419.0
2003-09-21,3324.85
2003-09-14,3578.7
2003-09-07,3508.06
2003-08-31,3607.71
2003-08-24,3484.58
2003-08-17,3549.05
2003-08-10,3443.93
2003-08-03,3332.24
2003-07-27,3438.89
2003-07-20,3356.89
2003-07-13,3366.71
2003-07-06,3326.51
2003-06-29,3239.61
2003-06-22,3224.66
2003-06-15,3238.98
2003-06-08,3168.71
2003-06-01,3127.46
2003-05-25,2982.68
2003-05-18,2822.83
2003-05-11,2989.08
2003-05-04,2956.59
2003-04-27,2986.0
2003-04-20,2838.23
2003-04-13,2899.78
2003-04-06,2733.95
2003-03-30,2654.07
2003-03-23,2520.84
2003-03-16,2715.06
2003-03-09,2403.19
2003-03-02,2431.66
2003-02-23,2547.05
2003-02-16,2648.87
2003-02-09,2674.46
2003-02-02,2569.34
2003-01-26,2747.83
2003-01-19,2717.82
2003-01-12,2918.82
2003-01-05,3037.33
2002-12-29,3092.94
2002-12-22,2840.0
2002-12-15,3024.22
2002-12-08,3077.06
2002-12-01,3207.53
2002-11-24,3320.32
2002-11-17,3320.88
2002-11-10,3191.76
2002-11-03,3079.1
2002-10-27,3165.16
2002-10-20,3102.01
2002-10-13,3163.67
2002-10-06,2930.74
2002-09-29,2714.62
2002-09-22,2918.9
2002-09-15,3065.73
2002-09-08,3361.28
2002-09-01,3485.68
2002-08-25,3712.94
2002-08-18,3828.26
2002-08-11,3684.69
2002-08-04,3760.86
2002-07-28,3532.49
2002-07-21,3579.0
2002-07-14,3891.88
2002-07-07,4130.8
2002-06-30,4483.03
2002-06-23,4382.56
2002-06-16,4232.4
2002-06-09,4303.85
2002-06-02,4610.18
2002-05-26,4818.3
2002-05-19,4899.13
2002-05-12,5036.41
2002-05-05,4871.7
2002-04-28,4882.77
2002-04-21,5000.38
2002-04-14,5284.55
2002-04-07,5189.65
2002-03-31,5260.53
2002-03-24,5397.29
2002-03-17,5366.13
2002-03-10,5401.11
2002-03-03,5359.55
2002-02-24,5097.41
2002-02-17,4745.58
2002-02-10,4862.6
2002-02-03,4835.95
2002-01-27,5097.06
2002-01-20,5156.63
2002-01-13,5122.23
2002-01-06,5209.97
2001-12-30,5318.73
2001-12-23,5160.1
2001-12-16,5019.01
2001-12-09,4909.42
2001-12-02,5199.03
2001-11-25,4989.91
2001-11-18,5150.97
2001-11-11,5062.64
2001-11-04,4910.07
2001-10-28,4583.31
2001-10-21,4820.26
2001-10-14,4513.53
2001-10-07,4625.13
2001-09-30,4487.69
2001-09-23,4308.15
2001-09-16,3787.23
2001-09-09,4115.98
2001-09-02,4730.67
2001-08-26,5188.17
2001-08-19,5387.5
2001-08-12,5222.12
2001-08-05,5433.49
2001-07-29,5735.88
2001-07-22,5754.86
2001-07-15,5764.06
2001-07-08,5928.01
2001-07-01,5862.1
2001-06-24,6058.38
2001-06-17,5941.77
2001-06-10,5915.18
2001-06-03,6187.21
2001-05-27,6125.17
2001-05-20,6223.57
2001-05-13,6186.87
2001-05-06,6141.02
2001-04-29,6138.28
2001-04-22,6175.24
2001-04-15,6127.97
2001-04-08,6002.3
2001-04-01,5698.88
2001-03-25,5829.95
2001-03-18,5544.67
2001-03-11,5734.49
2001-03-04,6204.42
2001-02-25,6159.02
2001-02-18,6075.34
2001-02-11,6439.26
2001-02-04,6497.07
2001-01-28,6638.2
2001-01-21,6695.2
2001-01-14,6651.53
2001-01-07,6490.03
2000-12-31,6382.31
2000-12-24,6433.61
2000-12-17,6251.4
2000-12-10,6331.3
2000-12-03,6691.25
2000-11-26,6512.91
2000-11-19,6664.18
2000-11-12,6752.29
2000-11-05,6851.69
2000-10-29,7128.27
2000-10-22,6924.68
2000-10-15,6618.43
2000-10-08,6661.3
2000-10-01,6776.39
2000-09-24,6798.12
2000-09-17,6740.25
2000-09-10,6999.54
2000-09-03,7267.77
2000-08-27,7344.67
2000-08-20,7307.17
2000-08-13,7232.42
2000-08-06,7322.98
2000-07-30,7016.59
2000-07-23,7128.3
2000-07-16,7373.26
2000-07-09,7318.38
2000-07-02,7052.22
2000-06-25,6898.21
2000-06-18,6980.41
2000-06-11,7131.4
2000-06-04,7254.53
2000-05-28,7438.95
2000-05-21,6938.33
2000-05-14,6989.03
2000-05-07,7269.28
2000-04-30,7530.82
2000-04-23,7414.68
2000-04-16,7157.95
2000-04-09,7214.83
2000-04-02,7522.2
2000-03-26,7599.39
2000-03-19,7932.42
2000-03-12,7710.92
2000-03-05,7975.95
2000-02-27,7960.03
2000-02-20,7738.68
2000-02-13,7573.78
2000-02-06,7611.55
2000-01-30,7444.61
2000-01-23,7066.6
2000-01-16,6992.75
2000-01-09,7173.22
2000-01-02,6780.96
1999-12-26,6958.14
1999-12-19,6782.39
1999-12-12,6353.9
1999-12-05,6097.9
1999-11-28,6119.17
1999-11-21,5958.07
1999-11-14,5955.97
