Date,Price
2017-01-22,934.12
2017-01-15,935.25
2017-01-08,943.26
2017-01-01,941.71
2016-12-25,933.89
2016-12-18,930.17
2016-12-11,925.85
2016-12-04,913.06
2016-11-27,872.0
2016-11-20,882.18
2016-11-13,870.16
2016-11-06,867.75
2016-10-30,856.69
2016-10-23,889.62
2016-10-16,894.87
2016-10-09,884.55
2016-10-02,877.45
2016-09-25,881.48
2016-09-18,886.74
2016-09-11,857.72
2016-09-04,882.99
2016-08-28,895.68
2016-08-21,876.25
2016-08-14,868.59
2016-08-07,885.31
2016-07-31,869.61
2016-07-24,876.01
2016-07-17,869.31
2016-07-10,864.82
2016-07-03,838.75
2016-06-26,853.16
2016-06-19,819.99
2016-06-12,829.88
2016-06-05,852.1
2016-05-29,872.61
2016-05-22,886.5
2016-05-15,857.39
2016-05-08,854.23
2016-05-01,850.41
2016-04-24,869.89
2016-04-17,894.32
2016-04-10,883.59
2016-04-03,848.91
2016-03-27,854.07
2016-03-20,856.68
2016-03-13,874.94
2016-03-06,874.66
2016-02-28,869.65
2016-02-21,842.42
2016-02-14,829.49
2016-02-07,789.73
2016-01-31,830.87
2016-01-24,874.3
2016-01-17,853.47
2016-01-10,827.53
2016-01-03,850.02
2015-12-27,906.33
2015-12-20,910.01
2015-12-13,899.75
2015-12-06,885.04
2015-11-29,919.26
2015-11-22,959.88
2015-11-15,952.1
2015-11-08,928.17
2015-11-01,957.25
2015-10-25,941.71
2015-10-18,946.28
2015-10-11,908.18
2015-10-04,904.62
2015-09-27,859.8
2015-09-20,865.6
2015-09-13,875.91
2015-09-06,876.22
2015-08-30,874.58
2015-08-23,904.33
2015-08-16,896.28
2015-08-09,960.3
2015-08-02,998.3
2015-07-26,987.83
2015-07-19,987.47
2015-07-12,1004.29
2015-07-05,962.42
2015-06-28,943.79
2015-06-21,989.3
2015-06-14,946.02
2015-06-07,958.41
2015-05-31,961.29
2015-05-24,983.52
2015-05-17,1006.23
2015-05-10,979.85
2015-05-03,989.41
2015-04-26,983.71
2015-04-19,1013.62
2015-04-12,1001.58
2015-04-05,1023.99
2015-03-29,992.84
2015-03-22,981.96
2015-03-15,996.9
2015-03-08,986.04
2015-03-01,980.69
2015-02-22,973.01
2015-02-15,947.3
2015-02-08,933.21
2015-02-01,921.28
2015-01-25,906.28
2015-01-18,911.73
2015-01-11,862.82
2015-01-04,824.39
2014-12-28,835.97
2014-12-21,843.86
2014-12-14,831.93
2014-12-07,805.43
2014-11-30,860.19
2014-11-23,850.54
2014-11-16,841.98
2014-11-09,815.93
2014-11-02,813.67
2014-10-26,819.48
2014-10-19,796.12
2014-10-12,777.35
2014-10-05,787.69
2014-09-28,821.95
2014-09-21,840.49
2014-09-14,853.41
2014-09-07,846.53
2014-08-31,855.37
2014-08-24,836.93
2014-08-17,817.88
2014-08-10,801.69
2014-08-03,792.32
2014-07-27,804.36
2014-07-20,826.93
2014-07-13,826.01
2014-07-06,822.36
2014-06-29,850.79
2014-06-22,842.35
2014-06-15,860.76
2014-06-08,859.48
2014-06-01,863.14
2014-05-25,852.19
2014-05-18,847.68
2014-05-11,840.22
2014-05-04,842.33
2014-04-27,837.74
2014-04-20,833.64
2014-04-13,834.84
2014-04-06,823.59
2014-03-30,845.92
2014-03-23,833.37
2014-03-16,816.86
2014-03-09,796.98
2014-03-02,822.35
2014-02-23,829.01
2014-02-16,824.27
2014-02-09,815.91
2014-02-02,795.47
2014-01-26,786.58
2014-01-19,790.58
2014-01-12,816.69
2014-01-05,806.52
2013-12-29,804.51
2013-12-22,807.23
2013-12-15,791.62
2013-12-08,766.88
2013-12-01,781.07
2013-11-24,804.64
2013-11-17,801.99
2013-11-10,805.21
2013-11-03,799.71
2013-10-27,800.03
2013-10-20,798.18
2013-10-13,798.39
2013-10-06,784.17
2013-09-29,777.34
2013-09-22,781.29
2013-09-15,785.88
2013-09-08,772.04
2013-09-01,761.39
2013-08-25,741.41
2013-08-18,763.91
2013-08-11,771.92
2013-08-04,767.32
2013-07-28,760.99
2013-07-21,743.1
2013-07-14,739.66
2013-07-07,731.16
2013-06-30,709.71
2013-06-23,703.84
2013-06-16,690.14
2013-06-09,716.01
2013-06-02,727.06
2013-05-26,740.84
2013-05-19,745.26
2013-05-12,753.85
2013-05-05,745.22
2013-04-28,737.75
2013-04-21,719.78
2013-04-14,698.29
2013-04-07,712.67
2013-03-31,699.23
2013-03-24,713.08
2013-03-17,717.18
2013-03-10,724.2
2013-03-03,723.79
2013-02-24,701.13
2013-02-17,699.87
2013-02-10,693.6
2013-02-03,687.28
2013-01-27,706.88
2013-01-20,708.32
2013-01-13,701.23
2013-01-06,691.87
2012-12-30,696.88
2012-12-23,677.96
2012-12-16,684.34
2012-12-09,682.86
2012-12-02,678.69
2012-11-25,670.29
2012-11-18,664.82
2012-11-11,635.16
2012-11-04,651.98
2012-10-28,663.5
2012-10-21,653.36
2012-10-14,663.86
2012-10-07,649.51
2012-09-30,661.37
2012-09-23,642.38
2012-09-16,668.82
2012-09-09,674.11
2012-09-02,669.03
2012-08-26,650.61
2012-08-19,652.59
2012-08-12,662.33
2012-08-05,655.17
2012-07-29,645.77
2012-07-22,630.82
2012-07-15,620.34
2012-07-08,614.26
2012-07-01,611.49
2012-06-24,611.81
2012-06-17,590.31
2012-06-10,589.01
2012-06-03,580.93
2012-05-27,563.11
2012-05-20,581.91
2012-05-13,575.08
2012-05-06,601.54
2012-04-29,604.22
2012-04-22,619.4
2012-04-15,608.31
2012-04-08,607.85
2012-04-01,625.0
2012-03-25,642.31
2012-03-18,648.27
2012-03-11,665.86
2012-03-04,648.52
2012-02-26,649.4
2012-02-19,640.9
2012-02-12,639.13
2012-02-05,625.9
2012-01-29,636.79
2012-01-22,616.86
2012-01-15,616.35
2012-01-08,596.56
2012-01-01,590.53
2011-12-25,592.85
2011-12-18,583.35
2011-12-11,560.77
2011-12-04,589.94
2011-11-27,588.15
2011-11-20,537.89
2011-11-13,562.6
2011-11-06,589.79
2011-10-30,585.2
2011-10-23,616.88
2011-10-16,593.02
2011-10-09,597.59
2011-10-02,574.9
2011-09-25,559.28
2011-09-18,532.96
2011-09-11,569.46
2011-09-04,558.71
2011-08-28,585.09
2011-08-21,570.36
2011-08-14,559.93
2011-08-07,594.05
2011-07-31,599.55
2011-07-24,668.43
2011-07-17,691.97
2011-07-10,670.22
2011-07-03,698.83
2011-06-26,709.1
2011-06-19,674.78
2011-06-12,682.34
2011-06-05,681.01
2011-05-29,695.74
2011-05-22,705.75
2011-05-15,712.91
2011-05-08,718.38
2011-05-01,721.05
2011-04-24,727.91
2011-04-17,716.27
2011-04-10,710.25
2011-04-03,722.63
2011-03-27,723.84
2011-03-20,711.51
2011-03-13,683.6
2011-03-06,705.58
2011-02-27,721.25
2011-02-20,727.0
2011-02-13,740.54
2011-02-06,731.58
2011-01-30,723.72
2011-01-23,716.6
2011-01-16,717.78
2011-01-09,713.9
2011-01-02,700.65
2010-12-26,690.8
2010-12-19,705.67
2010-12-12,698.87
2010-12-05,699.12
2010-11-28,683.31
2010-11-21,678.08
2010-11-14,697.85
2010-11-07,691.9
2010-10-31,705.33
2010-10-24,692.85
2010-10-17,696.23
2010-10-10,689.34
2010-10-03,679.74
2010-09-26,668.28
2010-09-19,679.7
2010-09-12,670.05
2010-09-05,671.74
2010-08-29,661.54
2010-08-22,635.85
2010-08-15,637.26
2010-08-08,650.69
2010-08-01,664.41
2010-07-25,656.75
2010-07-18,655.79
2010-07-11,635.56
2010-07-04,642.7
2010-06-27,608.48
2010-06-20,639.44
2010-06-13,666.01
2010-06-06,643.98
2010-05-30,629.82
2010-05-23,636.13
2010-05-16,620.9
2010-05-09,644.32
2010-05-02,613.5
2010-04-25,681.3
2010-04-18,701.12
2010-04-11,704.81
2010-04-04,714.43
2010-03-28,708.96
2010-03-21,699.58
2010-03-14,690.08
2010-03-07,687.85
2010-02-28,685.05
2010-02-21,651.97
2010-02-14,661.31
2010-02-07,636.97
2010-01-31,628.74
2010-01-24,658.88
2010-01-17,667.99
2010-01-10,687.7
2010-01-03,701.38
2009-12-27,683.76
2009-12-20,679.34
2009-12-13,660.87
2009-12-06,662.5
2009-11-29,669.18
2009-11-22,648.2
2009-11-15,650.55
2009-11-08,662.96
2009-11-01,645.73
2009-10-25,632.16
2009-10-18,666.57
2009-10-11,669.83
2009-10-04,664.4
2009-09-27,635.71
2009-09-20,649.24
2009-09-13,662.5
2009-09-06,646.88
2009-08-30,621.72
2009-08-23,635.99
2009-08-16,620.17
2009-08-09,600.98
2009-08-02,603.34
2009-07-26,589.25
2009-07-19,574.95
2009-07-12,553.28
2009-07-05,516.3
2009-06-28,538.84
2009-06-21,539.53
2009-06-14,550.8
2009-06-07,567.72
2009-05-31,569.59
2009-05-24,561.08
2009-05-17,555.87
2009-05-10,544.93
2009-05-03,566.91
2009-04-26,537.4
2009-04-19,528.11
2009-04-12,525.28
2009-04-05,504.99
2009-03-29,501.84
2009-03-22,483.32
2009-03-15,473.56
2009-03-08,462.81
2009-03-01,436.24
2009-02-22,469.65
2009-02-15,479.52
2009-02-08,518.26
2009-02-01,540.37
2009-01-25,518.79
2009-01-18,497.71
2009-01-11,520.64
2009-01-04,565.97
2008-12-28,566.38
2008-12-21,529.88
2008-12-14,544.94
2008-12-07,540.67
2008-11-30,506.04
2008-11-23,551.7
2008-11-16,492.06
2008-11-09,560.23
2008-11-02,588.36
2008-10-26,589.09
2008-10-19,539.66
2008-10-12,561.3
2008-10-05,543.36
2008-09-28,699.82
2008-09-21,717.03
2008-09-14,750.25
2008-09-07,756.07
2008-08-31,737.74
2008-08-24,782.81
2008-08-17,768.48
2008-08-10,777.81
2008-08-03,778.87
2008-07-27,747.14
2008-07-20,758.95
2008-07-13,748.46
2008-07-06,721.95
2008-06-29,751.26
2008-06-22,778.7
2008-06-15,802.28
2008-06-08,836.68
2008-06-01,857.74
2008-05-25,891.92
2008-05-18,878.12
2008-05-11,902.25
2008-05-04,887.93
2008-04-27,901.65
2008-04-20,882.5
2008-04-13,880.83
2008-04-06,853.18
2008-03-30,868.81
2008-03-23,831.32
2008-03-16,806.03
2008-03-09,819.86
2008-03-02,826.25
2008-02-24,852.95
2008-02-17,857.9
2008-02-10,851.94
2008-02-03,838.18
2008-01-27,882.1
2008-01-20,864.13
2008-01-13,892.66
2008-01-06,945.46
2007-12-30,967.88
2007-12-23,996.73
2007-12-16,993.37
2007-12-09,993.93
2007-12-02,1007.86
2007-11-25,1000.57
2007-11-18,977.03
2007-11-11,979.84
2007-11-04,985.94
2007-10-28,1023.71
2007-10-21,1037.84
2007-10-14,1030.75
2007-10-07,1045.03
2007-09-30,1034.96
2007-09-23,1015.07
2007-09-16,1011.89
2007-09-09,989.65
2007-09-02,972.46
2007-08-26,1003.86
2007-08-19,988.28
2007-08-12,952.27
2007-08-05,965.73
2007-07-29,992.89
2007-07-22,1001.58
2007-07-15,1054.6
2007-07-08,1074.79
2007-07-01,1072.62
2007-06-24,1066.22
2007-06-17,1061.79
2007-06-10,1069.85
2007-06-03,1032.81
2007-05-27,1076.12
2007-05-20,1058.0
2007-05-13,1058.57
2007-05-06,1047.64
2007-04-29,1055.33
2007-04-22,1034.89
2007-04-15,1037.32
2007-04-08,1017.31
2007-04-01,1011.06
2007-03-25,992.32
2007-03-18,993.98
2007-03-11,944.89
2007-03-04,966.2
2007-02-25,946.93
2007-02-18,996.29
2007-02-11,994.26
2007-02-04,990.25
2007-01-28,986.09
2007-01-21,969.92
2007-01-14,976.2
2007-01-07,975.9
2006-12-31,957.67
2006-12-24,962.84
2006-12-17,949.3
2006-12-10,960.77
2006-12-03,932.77
2006-11-26,913.56
2006-11-19,933.34
2006-11-12,942.47
2006-11-05,941.25
2006-10-29,923.92
2006-10-22,929.9
2006-10-15,925.39
2006-10-08,924.84
2006-10-01,913.05
2006-09-24,907.08
2006-09-17,888.51
2006-09-10,889.04
2006-09-03,873.92
2006-08-27,889.84
2006-08-20,879.75
2006-08-13,882.25
2006-08-06,858.79
2006-07-30,867.29
2006-07-23,864.03
2006-07-16,828.07
2006-07-09,819.71
2006-07-02,844.5
2006-06-25,847.34
2006-06-18,822.02
2006-06-11,803.66
2006-06-04,815.87
2006-05-28,846.43
2006-05-21,858.09
2006-05-14,842.45
2006-05-07,881.36
2006-04-30,906.84
2006-04-23,894.15
2006-04-16,906.9
2006-04-09,882.62
2006-04-02,893.06
2006-03-26,896.61
2006-03-19,896.21
2006-03-12,885.16
2006-03-05,870.02
2006-02-26,861.98
2006-02-19,873.78
2006-02-12,862.72
2006-02-05,847.86
2006-01-29,846.35
2006-01-22,847.97
2006-01-15,821.41
2006-01-08,832.42
2006-01-01,833.34
2005-12-25,810.35
2005-12-18,815.3
2005-12-11,807.85
2005-12-04,801.62
2005-11-27,799.9
2005-11-20,787.91
2005-11-13,780.14
2005-11-06,775.2
2005-10-30,764.11
2005-10-23,738.22
2005-10-16,742.44
2005-10-09,760.51
2005-10-02,768.41
2005-09-25,779.31
2005-09-18,761.5
2005-09-11,766.49
2005-09-04,761.04
2005-08-28,748.96
2005-08-21,739.18
2005-08-14,758.96
2005-08-07,759.81
2005-07-31,750.64
2005-07-24,754.81
2005-07-17,748.39
2005-07-10,745.21
2005-07-03,734.51
2005-06-26,731.56
2005-06-19,718.48
2005-06-12,720.13
2005-06-05,713.46
2005-05-29,708.64
2005-05-22,701.61
2005-05-15,696.61
2005-05-08,683.27
2005-05-01,687.03
2005-04-24,669.18
2005-04-17,681.7
2005-04-10,692.15
2005-04-03,707.16
2005-03-27,698.95
2005-03-20,699.38
2005-03-13,694.63
2005-03-06,696.08
2005-02-27,705.73
2005-02-20,696.43
2005-02-13,698.49
2005-02-06,694.44
2005-01-30,685.25
2005-01-23,668.9
2005-01-16,663.66
2005-01-09,662.94
2005-01-02,667.33
2004-12-26,657.93
2004-12-19,657.63
2004-12-12,647.45
2004-12-05,648.36
2004-11-28,650.45
2004-11-21,648.58
2004-11-14,649.75
2004-11-07,656.39
2004-10-31,646.98
2004-10-24,635.41
2004-10-17,631.07
2004-10-10,629.31
2004-10-03,640.18
2004-09-26,636.52
2004-09-19,626.79
2004-09-12,637.69
2004-09-05,629.24
2004-08-29,625.8
2004-08-22,622.56
2004-08-15,604.96
2004-08-08,595.26
2004-08-01,602.1
2004-07-25,620.76
2004-07-18,610.33
2004-07-11,617.01
2004-07-04,625.72
2004-06-27,629.92
2004-06-20,636.51
2004-06-13,635.9
2004-06-06,630.15
2004-05-30,628.41
2004-05-23,621.74
2004-05-16,613.86
2004-05-09,611.51
2004-05-02,623.69
2004-04-25,627.23
2004-04-18,649.63
2004-04-11,641.08
2004-04-04,639.32
2004-03-28,638.59
2004-03-21,614.19
2004-03-14,616.56
2004-03-07,627.65
2004-02-29,645.97
2004-02-22,640.16
2004-02-15,640.76
2004-02-08,628.14
2004-02-01,621.01
2004-01-25,623.74
2004-01-18,632.07
2004-01-11,629.0
2004-01-04,612.39
2003-12-28,615.94
2003-12-21,600.96
2003-12-14,599.51
2003-12-07,593.3
2003-11-30,594.1
2003-11-23,589.35
2003-11-16,579.97
2003-11-09,595.4
2003-11-02,597.7
2003-10-26,582.01
2003-10-19,564.32
2003-10-12,580.33
2003-10-05,571.72
2003-09-28,570.53
2003-09-21,558.13
2003-09-14,584.09
2003-09-07,576.7
2003-08-31,588.94
2003-08-24,573.16
2003-08-17,576.7
2003-08-10,566.44
2003-08-03,549.23
2003-07-27,549.27
2003-07-20,539.97
2003-07-13,542.52
2003-07-06,540.75
2003-06-29,528.8
2003-06-22,535.32
2003-06-15,547.18
2003-06-08,534.89
2003-06-01,535.4
2003-05-25,518.29
2003-05-18,502.67
2003-05-11,519.95
2003-05-04,513.82
2003-04-27,510.22
2003-04-20,499.53
2003-04-13,509.56
2003-04-06,497.05
2003-03-30,495.02
2003-03-23,479.17
2003-03-16,503.02
2003-03-09,475.04
2003-03-02,447.28
2003-02-23,479.67
2003-02-16,494.2
2003-02-09,494.2
2003-02-02,489.51
2003-01-26,513.75
2003-01-19,511.41
2003-01-12,539.28
2003-01-05,557.33
2002-12-29,559.75
2002-12-22,532.58
2002-12-15,544.56
2002-12-08,542.31
2002-12-01,562.97
2002-11-24,589.64
2002-11-17,583.41
2002-11-10,557.69
2002-11-03,541.12
2002-10-27,550.07
2002-10-20,541.49
2002-10-13,559.02
2002-10-06,518.19
2002-09-29,498.89
2002-09-22,521.72
2002-09-15,514.0
2002-09-08,559.63
2002-09-01,575.05
2002-08-25,596.61
2002-08-18,623.58
2002-08-11,595.7
2002-08-04,600.23
2002-07-28,566.11
2002-07-21,558.06
2002-07-14,590.7
2002-07-07,622.61
2002-06-30,684.59
2002-06-23,687.39
2002-06-16,670.19
2002-06-09,676.89
2002-06-02,710.9
2002-05-26,753.39
2002-05-19,763.48
2002-05-12,777.5
2002-05-05,761.53
2002-04-28,765.8
2002-04-21,783.04
2002-04-14,809.37
2002-04-07,785.94
2002-03-31,794.33
2002-03-24,819.84
2002-03-17,806.82
2002-03-10,800.65
2002-03-03,804.69
2002-02-24,779.42
2002-02-17,741.26
2002-02-10,766.43
2002-02-03,751.48
2002-01-27,779.0
2002-01-20,783.55
2002-01-13,773.38
2002-01-06,786.78
2001-12-30,803.1
2001-12-23,800.47
2001-12-16,779.23
2001-12-09,750.68
2001-12-02,796.93
2001-11-25,773.13
2001-11-18,790.88
2001-11-11,791.1
2001-11-04,777.19
2001-10-28,750.32
2001-10-21,765.63
2001-10-14,727.65
2001-10-07,749.88
2001-09-30,721.24
2001-09-23,710.41
2001-09-16,629.88
2001-09-09,676.55
2001-09-02,764.58
2001-08-26,812.7
2001-08-19,843.47
2001-08-12,820.22
2001-08-05,831.67
2001-07-29,859.37
2001-07-22,850.84
2001-07-15,843.1
2001-07-08,865.91
2001-07-01,867.25
2001-06-24,896.37
2001-06-17,889.09
2001-06-10,891.87
2001-06-03,929.51
2001-05-27,924.59
2001-05-20,943.39
2001-05-13,950.7
2001-05-06,939.28
2001-04-29,918.43
2001-04-22,936.71
2001-04-15,915.35
2001-04-08,908.57
2001-04-01,873.22
2001-03-25,881.66
2001-03-18,839.78
2001-03-11,869.29
2001-03-04,921.33
2001-02-25,909.85
2001-02-18,912.13
2001-02-11,957.01
2001-02-04,972.17
2001-01-28,986.62
2001-01-21,995.9
2001-01-14,985.0
2001-01-07,986.06
2000-12-31,976.04
2000-12-24,997.25
2000-12-17,975.59
2000-12-10,980.59
2000-12-03,1007.5
2000-11-26,1009.0
2000-11-19,1034.67
2000-11-12,1048.95
2000-11-05,1044.42
2000-10-29,1077.35
2000-10-22,1058.43
2000-10-15,1038.23
2000-10-08,1022.47
2000-10-01,1066.52
2000-09-24,1055.27
2000-09-17,1052.66
2000-09-10,1103.98
2000-09-03,1118.79
2000-08-27,1134.33
2000-08-20,1108.85
2000-08-13,1110.7
2000-08-06,1093.0
2000-07-30,1073.11
2000-07-23,1062.34
2000-07-16,1072.97
2000-07-09,1088.1
2000-07-02,1079.36
2000-06-25,1064.06
2000-06-18,1078.4
2000-06-11,1068.61
2000-06-04,1073.29
2000-05-28,1086.33
2000-05-21,1013.34
2000-05-14,1033.62
2000-05-07,1060.59
2000-04-30,1062.69
2000-04-23,1042.61
2000-04-16,1011.73
2000-04-09,995.37
2000-04-02,1029.97
2000-03-26,1021.22
2000-03-19,1029.66
2000-03-12,1022.12
2000-03-05,1045.27
2000-02-27,1042.4
2000-02-20,1004.72
2000-02-13,992.53
2000-02-06,1014.17
2000-01-30,1010.43
2000-01-23,948.21
2000-01-16,951.51
2000-01-09,973.86
2000-01-02,943.88
