Date,Price
2019-01-20,4925.82
2019-01-13,4875.93
2019-01-06,4781.34
2018-12-30,4737.12
2018-12-23,4678.74
2018-12-16,4694.38
2018-12-09,4853.7
2018-12-02,4813.13
2018-11-25,5003.92
2018-11-18,4946.95
2018-11-11,5025.2
2018-11-04,5106.75
2018-10-28,5102.13
2018-10-21,4967.37
2018-10-14,5084.66
2018-10-07,5095.98
2018-09-30,5359.36
2018-09-23,5493.49
2018-09-16,5494.17
2018-09-09,5352.57
2018-09-02,5252.22
2018-08-26,5406.85
2018-08-19,5432.5
2018-08-12,5344.93
2018-08-05,5414.68
2018-07-29,5478.98
2018-07-22,5511.76
2018-07-15,5398.32
2018-07-08,5429.2
2018-07-01,5375.77
2018-06-24,5323.53
2018-06-17,5387.38
2018-06-10,5501.88
2018-06-03,5450.22
2018-05-27,5465.53
2018-05-20,5542.55
2018-05-13,5614.51
2018-05-06,5541.94
2018-04-29,5516.05
2018-04-22,5483.19
2018-04-15,5412.83
2018-04-08,5315.02
2018-04-01,5258.24
2018-03-25,5167.3
2018-03-18,5095.22
2018-03-11,5282.75
2018-03-04,5274.4
2018-02-25,5136.58
2018-02-18,5317.37
2018-02-11,5281.58
2018-02-04,5079.21
2018-01-28,5364.98
2018-01-21,5529.15
2018-01-14,5526.51
2018-01-07,5517.06
2017-12-31,5470.75
2017-12-24,5312.56
2017-12-17,5364.72
2017-12-10,5349.3
2017-12-03,5399.09
2017-11-26,5316.89
2017-11-19,5390.46
2017-11-12,5319.17
2017-11-05,5380.72
2017-10-29,5517.97
2017-10-22,5494.13
2017-10-15,5372.38
2017-10-08,5351.74
2017-10-01,5359.9
2017-09-24,5329.81
2017-09-17,5281.29
2017-09-10,5213.91
2017-09-03,5113.49
2017-08-27,5123.26
2017-08-20,5104.33
2017-08-13,5114.15
2017-08-06,5060.92
2017-07-30,5203.44
2017-07-23,5131.39
2017-07-16,5117.66
2017-07-09,5235.31
2017-07-02,5145.16
2017-06-25,5120.68
2017-06-18,5266.12
2017-06-11,5263.31
2017-06-04,5299.71
2017-05-28,5343.41
2017-05-21,5336.64
2017-05-14,5324.4
2017-05-07,5405.42
2017-04-30,5432.4
2017-04-23,5267.33
2017-04-16,5059.2
2017-04-09,5071.1
2017-04-02,5135.28
2017-03-26,5122.51
2017-03-19,5020.9
2017-03-12,5029.24
2017-03-05,4993.32
2017-02-26,4995.13
2017-02-19,4845.24
2017-02-12,4867.58
2017-02-05,4828.32
2017-01-29,4825.42
2017-01-22,4839.98
2017-01-15,4850.67
2017-01-08,4922.49
2017-01-01,4909.84
2016-12-25,4862.31
2016-12-18,4839.68
2016-12-11,4833.27
2016-12-04,4764.07
2016-11-27,4528.82
2016-11-20,4550.27
2016-11-13,4504.35
2016-11-06,4489.27
2016-10-30,4377.46
2016-10-23,4548.58
2016-10-16,4536.07
2016-10-09,4470.92
2016-10-02,4449.91
2016-09-25,4448.26
2016-09-18,4488.69
2016-09-11,4332.45
2016-09-04,4491.4
2016-08-28,4542.17
2016-08-21,4441.87
2016-08-14,4400.52
2016-08-07,4500.19
2016-07-31,4410.55
2016-07-24,4439.81
2016-07-17,4381.1
2016-07-10,4372.51
2016-07-03,4190.68
2016-06-26,4273.96
2016-06-19,4106.73
2016-06-12,4193.83
2016-06-05,4306.72
2016-05-29,4421.78
2016-05-22,4514.74
2016-05-15,4353.9
2016-05-08,4319.99
2016-05-01,4301.24
2016-04-24,4428.96
2016-04-17,4569.66
2016-04-10,4495.17
2016-04-03,4303.12
2016-03-27,4322.24
2016-03-20,4329.68
2016-03-13,4462.51
2016-03-06,4492.79
2016-02-28,4456.62
2016-02-21,4314.57
2016-02-14,4223.04
2016-02-07,3995.06
2016-01-31,4200.67
2016-01-24,4417.02
2016-01-17,4336.69
2016-01-10,4210.16
2016-01-03,4333.76
2015-12-27,4637.06
2015-12-20,4663.18
2015-12-13,4625.26
2015-12-06,4549.56
2015-11-29,4714.79
2015-11-22,4930.14
2015-11-15,4910.97
2015-11-08,4807.95
2015-11-01,4984.15
2015-10-25,4897.66
2015-10-18,4923.64
2015-10-11,4702.79
2015-10-04,4701.39
2015-09-27,4458.88
2015-09-20,4480.66
2015-09-13,4535.85
2015-09-06,4548.72
2015-08-30,4523.08
2015-08-23,4675.13
2015-08-16,4630.99
2015-08-09,4956.47
2015-08-02,5154.75
2015-07-26,5082.61
2015-07-19,5057.36
2015-07-12,5124.39
2015-07-05,4903.07
2015-06-28,4808.22
2015-06-21,5059.17
2015-06-14,4815.37
2015-06-07,4901.19
2015-05-31,4920.74
2015-05-24,5007.89
2015-05-17,5142.89
2015-05-10,4993.82
2015-05-03,5090.39
2015-04-26,5046.49
2015-04-19,5201.45
2015-04-12,5143.26
2015-04-05,5240.46
2015-03-29,5074.14
2015-03-22,5034.06
2015-03-15,5087.49
2015-03-08,5010.46
2015-03-01,4964.35
2015-02-22,4951.48
2015-02-15,4830.9
2015-02-08,4759.36
2015-02-01,4691.03
2015-01-25,4604.25
2015-01-18,4640.69
2015-01-11,4379.62
2015-01-04,4179.07
2014-12-28,4252.29
2014-12-21,4295.85
2014-12-14,4241.65
2014-12-07,4108.93
2014-11-30,4419.48
2014-11-23,4390.18
2014-11-16,4347.23
2014-11-09,4202.46
2014-11-02,4189.89
2014-10-26,4233.09
2014-10-19,4128.9
2014-10-12,4033.18
2014-10-05,4073.71
2014-09-28,4281.74
2014-09-21,4394.75
2014-09-14,4461.22
2014-09-07,4441.7
2014-08-31,4486.49
2014-08-24,4381.04
2014-08-17,4252.8
2014-08-10,4174.36
2014-08-03,4147.81
2014-07-27,4202.78
2014-07-20,4330.55
2014-07-13,4335.31
2014-07-06,4316.5
2014-06-29,4468.98
2014-06-22,4436.99
2014-06-15,4541.34
2014-06-08,4543.28
2014-06-01,4581.12
2014-05-25,4519.57
2014-05-18,4493.15
2014-05-11,4456.28
2014-05-04,4477.28
2014-04-27,4458.17
2014-04-20,4443.63
2014-04-13,4431.81
2014-04-06,4365.86
2014-03-30,4484.55
2014-03-23,4411.26
2014-03-16,4335.28
2014-03-09,4216.37
2014-03-02,4366.42
2014-02-23,4408.08
2014-02-16,4381.06
2014-02-09,4340.14
2014-02-02,4228.18
2014-01-26,4165.72
2014-01-19,4161.47
2014-01-12,4327.5
2014-01-05,4250.6
2013-12-29,4247.65
2013-12-22,4277.65
2013-12-15,4193.77
2013-12-08,4059.71
2013-12-01,4129.37
2013-11-24,4295.21
2013-11-17,4278.53
2013-11-10,4292.23
2013-11-03,4260.44
2013-10-27,4273.19
2013-10-20,4272.31
2013-10-13,4286.03
2013-10-06,4219.98
2013-09-29,4164.25
2013-09-22,4186.77
2013-09-15,4203.66
2013-09-08,4114.5
2013-09-01,4049.19
2013-08-25,3933.78
2013-08-18,4069.47
2013-08-11,4123.89
2013-08-04,4076.55
2013-07-28,4045.65
2013-07-21,3968.84
2013-07-14,3925.32
2013-07-07,3855.09
2013-06-30,3753.85
2013-06-23,3738.91
2013-06-16,3658.04
2013-06-09,3805.16
2013-06-02,3872.59
2013-05-26,3948.59
2013-05-19,3956.79
2013-05-12,4001.27
2013-05-05,3953.83
2013-04-28,3912.95
2013-04-21,3810.05
2013-04-14,3651.96
2013-04-07,3729.3
2013-03-31,3663.48
2013-03-24,3731.42
2013-03-17,3770.29
2013-03-10,3844.03
2013-03-03,3840.15
2013-02-24,3699.91
2013-02-17,3706.28
2013-02-10,3660.37
2013-02-03,3649.5
2013-01-27,3773.53
2013-01-20,3778.16
2013-01-13,3741.58
2013-01-06,3706.02
2012-12-30,3730.02
2012-12-23,3620.25
2012-12-16,3661.4
2012-12-09,3643.28
2012-12-02,3605.61
2012-11-25,3557.28
2012-11-18,3528.8
2012-11-11,3341.52
2012-11-04,3423.57
2012-10-28,3492.46
2012-10-21,3435.09
2012-10-14,3504.56
2012-10-07,3389.08
2012-09-30,3457.04
2012-09-23,3354.82
2012-09-16,3530.72
2012-09-09,3581.58
2012-09-02,3519.05
2012-08-26,3413.07
2012-08-19,3433.21
2012-08-12,3488.38
2012-08-05,3435.62
2012-07-29,3374.19
2012-07-22,3280.19
2012-07-15,3193.89
2012-07-08,3180.81
2012-07-01,3168.79
2012-06-24,3196.65
2012-06-17,3090.9
2012-06-10,3087.62
2012-06-03,3051.69
2012-05-27,2950.47
2012-05-20,3047.94
2012-05-13,3008.0
2012-05-06,3129.77
2012-04-29,3161.97
2012-04-22,3266.27
2012-04-15,3188.58
2012-04-08,3189.09
2012-04-01,3319.81
2012-03-25,3423.81
2012-03-18,3476.18
2012-03-11,3594.83
2012-03-04,3487.48
2012-02-26,3501.17
2012-02-19,3467.03
2012-02-12,3439.62
2012-02-05,3373.14
2012-01-29,3427.92
2012-01-22,3318.76
2012-01-15,3321.5
2012-01-08,3196.49
2012-01-01,3137.36
2011-12-25,3159.81
2011-12-18,3102.09
2011-12-11,2972.3
2011-12-04,3172.35
2011-11-27,3164.95
2011-11-20,2856.97
2011-11-13,2997.01
2011-11-06,3149.38
2011-10-30,3123.55
2011-10-23,3348.63
2011-10-16,3171.34
2011-10-09,3217.89
2011-10-02,3095.56
2011-09-25,2981.96
2011-09-18,2810.11
2011-09-11,3031.08
2011-09-04,2974.59
2011-08-28,3148.53
2011-08-21,3087.64
2011-08-14,3016.99
2011-08-07,3213.88
2011-07-31,3278.56
2011-07-24,3671.28
2011-07-17,3842.7
2011-07-10,3726.59
2011-07-03,3913.55
2011-06-26,4007.35
2011-06-19,3784.8
2011-06-12,3823.74
2011-06-05,3805.09
2011-05-29,3890.68
2011-05-22,3950.98
2011-05-15,3990.85
2011-05-08,4018.85
2011-05-01,4058.01
2011-04-24,4106.92
2011-04-17,4021.88
2011-04-10,3974.48
2011-04-03,4061.91
2011-03-27,4054.76
2011-03-20,3972.38
2011-03-13,3810.22
2011-03-06,3928.68
2011-02-27,4020.21
2011-02-20,4070.38
2011-02-13,4157.14
2011-02-06,4101.31
2011-01-30,4047.21
2011-01-23,4002.32
2011-01-16,4017.45
2011-01-09,3983.28
2011-01-02,3865.58
2010-12-26,3804.78
2010-12-19,3900.39
2010-12-12,3867.35
2010-12-05,3857.35
2010-11-28,3750.55
2010-11-21,3728.65
2010-11-14,3860.16
2010-11-07,3831.12
2010-10-31,3916.73
2010-10-24,3833.5
2010-10-17,3868.54
2010-10-10,3827.37
2010-10-03,3763.18
2010-09-26,3692.09
2010-09-19,3782.48
2010-09-12,3722.02
2010-09-05,3725.82
2010-08-29,3672.2
2010-08-22,3507.44
2010-08-15,3526.12
2010-08-08,3610.91
2010-08-01,3716.05
2010-07-25,3643.14
2010-07-18,3607.05
2010-07-11,3500.16
2010-07-04,3554.48
2010-06-27,3348.37
2010-06-20,3519.73
2010-06-13,3687.21
2010-06-06,3555.52
2010-05-30,3455.61
2010-05-23,3515.06
2010-05-16,3430.74
2010-05-09,3560.36
2010-05-02,3392.59
2010-04-25,3816.99
2010-04-18,3951.3
2010-04-11,3986.63
2010-04-04,4050.54
2010-03-28,4034.23
2010-03-21,3988.93
2010-03-14,3925.44
2010-03-07,3927.4
2010-02-28,3910.42
2010-02-21,3708.8
2010-02-14,3769.54
2010-02-07,3599.07
2010-01-31,3563.76
2010-01-24,3739.46
2010-01-17,3820.78
2010-01-10,3954.38
2010-01-03,4045.14
2009-12-27,3936.33
2009-12-20,3912.73
2009-12-13,3794.44
2009-12-06,3803.72
2009-11-29,3846.62
2009-11-22,3721.45
2009-11-15,3729.36
2009-11-08,3806.01
2009-11-01,3707.29
2009-10-25,3607.69
2009-10-18,3808.24
2009-10-11,3827.6
2009-10-04,3799.61
2009-09-27,3649.9
2009-09-20,3739.14
2009-09-13,3827.84
2009-09-06,3734.89
2009-08-30,3598.76
2009-08-23,3693.14
2009-08-16,3615.81
2009-08-09,3495.27
2009-08-02,3521.14
2009-07-26,3426.27
2009-07-19,3366.45
2009-07-12,3218.46
2009-07-05,2983.1
2009-06-28,3119.51
2009-06-21,3129.73
2009-06-14,3221.27
2009-06-07,3326.14
2009-05-31,3339.05
2009-05-24,3277.65
2009-05-17,3227.97
2009-05-10,3169.05
2009-05-03,3312.59
2009-04-26,3159.85
2009-04-19,3102.85
2009-04-12,3091.96
2009-04-05,2974.18
2009-03-29,2958.74
2009-03-22,2840.62
2009-03-15,2791.14
2009-03-08,2705.63
2009-03-01,2534.45
2009-02-22,2702.48
2009-02-15,2750.55
2009-02-08,2997.86
2009-02-01,3122.79
2009-01-25,2973.92
2009-01-18,2849.14
2009-01-11,3016.75
2009-01-04,3299.5
2008-12-28,3349.69
2008-12-21,3116.21
2008-12-14,3225.9
2008-12-07,3213.6
2008-11-30,2988.01
2008-11-23,3262.68
2008-11-16,2881.26
2008-11-09,3291.47
2008-11-02,3469.12
2008-10-26,3487.07
2008-10-19,3193.79
2008-10-12,3329.92
2008-10-05,3176.49
2008-09-28,4080.75
2008-09-21,4163.38
2008-09-14,4324.87
2008-09-07,4332.66
2008-08-31,4196.66
2008-08-24,4482.6
2008-08-17,4400.45
2008-08-10,4453.62
2008-08-03,4491.85
2008-07-27,4314.34
2008-07-20,4377.18
2008-07-13,4299.36
2008-07-06,4100.64
2008-06-29,4266.0
2008-06-22,4397.32
2008-06-15,4509.27
2008-06-08,4682.3
2008-06-01,4795.32
2008-05-25,5014.28
2008-05-18,4933.77
2008-05-11,5078.04
2008-05-04,4960.56
2008-04-27,5069.71
2008-04-20,4978.21
2008-04-13,4961.69
2008-04-06,4797.93
2008-03-30,4900.88
2008-03-23,4695.92
2008-03-16,4533.72
2008-03-09,4592.15
2008-03-02,4618.96
2008-02-24,4790.66
2008-02-17,4824.55
2008-02-10,4771.79
2008-02-03,4709.65
2008-01-27,4978.06
2008-01-20,4878.12
2008-01-13,5092.4
2008-01-06,5371.41
2007-12-30,5446.79
2007-12-23,5627.25
2007-12-16,5602.77
2007-12-09,5605.36
2007-12-02,5718.75
2007-11-25,5670.57
2007-11-18,5521.17
2007-11-11,5523.63
2007-11-04,5524.18
2007-10-28,5720.42
2007-10-21,5794.87
2007-10-14,5740.48
2007-10-07,5843.95
2007-09-30,5843.24
2007-09-23,5715.69
2007-09-16,5700.65
2007-09-09,5538.92
2007-09-02,5430.1
2007-08-26,5662.7
2007-08-19,5569.38
2007-08-12,5363.63
2007-08-05,5448.63
2007-07-29,5597.89
2007-07-22,5643.96
2007-07-15,5957.16
2007-07-08,6117.96
2007-07-01,6102.69
2007-06-24,6054.93
2007-06-17,6023.25
2007-06-10,6105.28
2007-06-03,5883.29
2007-05-27,6168.15
2007-05-20,6057.49
2007-05-13,6101.14
2007-05-06,6050.63
2007-04-29,6068.83
2007-04-22,5930.77
2007-04-15,5938.9
2007-04-08,5789.34
2007-04-01,5741.38
2007-03-25,5634.16
2007-03-18,5634.75
2007-03-11,5382.16
2007-03-04,5537.84
2007-02-25,5424.7
2007-02-18,5716.38
2007-02-11,5713.59
2007-02-04,5692.45
2007-01-28,5677.3
2007-01-21,5582.3
2007-01-14,5614.7
2007-01-07,5617.62
2006-12-31,5517.35
2006-12-24,5541.76
2006-12-17,5453.94
2006-12-10,5541.62
2006-12-03,5384.16
2006-11-26,5254.05
2006-11-19,5389.46
2006-11-12,5439.71
2006-11-05,5447.5
2006-10-29,5336.3
2006-10-22,5396.03
2006-10-15,5375.35
2006-10-08,5353.23
2006-10-01,5282.06
2006-09-24,5250.01
2006-09-17,5141.95
2006-09-10,5144.88
2006-09-03,5073.57
2006-08-27,5183.45
2006-08-20,5111.13
2006-08-13,5135.69
2006-08-06,4985.52
2006-07-30,5040.95
2006-07-23,5028.51
2006-07-16,4818.55
2006-07-09,4780.79
2006-07-02,4953.71
2006-06-25,4965.96
2006-06-18,4817.63
2006-06-11,4694.89
2006-06-04,4768.18
2006-05-28,4959.7
2006-05-21,5045.09
2006-05-14,4944.57
2006-05-07,5150.45
2006-04-30,5286.4
2006-04-23,5188.4
2006-04-16,5252.38
2006-04-09,5102.62
2006-04-02,5174.96
2006-03-26,5220.85
2006-03-19,5218.71
2006-03-12,5141.08
2006-03-05,5069.27
2006-02-26,4989.15
2006-02-19,5073.95
2006-02-12,5000.0
2006-02-05,4910.82
2006-01-29,4937.56
2006-01-22,4956.6
2006-01-15,4773.48
2006-01-08,4850.53
2006-01-01,4867.15
2005-12-25,4715.23
2005-12-18,4757.74
2005-12-11,4704.41
2005-12-04,4661.01
2005-11-27,4662.5
2005-11-20,4600.48
2005-11-13,4556.23
2005-11-06,4536.49
2005-10-30,4498.7
2005-10-23,4326.71
2005-10-16,4366.52
2005-10-09,4482.13
2005-10-02,4528.79
2005-09-25,4600.02
2005-09-18,4477.2
2005-09-11,4509.49
2005-09-04,4491.68
2005-08-28,4404.95
2005-08-21,4342.7
2005-08-14,4487.9
2005-08-07,4476.48
2005-07-31,4421.7
2005-07-24,4451.74
2005-07-17,4415.52
2005-07-10,4373.77
2005-07-03,4300.31
2005-06-26,4269.62
2005-06-19,4199.87
2005-06-12,4220.91
2005-06-05,4184.1
2005-05-29,4162.47
2005-05-22,4131.83
2005-05-15,4096.18
2005-05-08,4017.89
2005-05-01,4033.46
2005-04-24,3911.71
2005-04-17,3980.18
2005-04-10,4032.28
2005-04-03,4124.29
2005-03-27,4080.08
2005-03-20,4078.31
2005-03-13,4050.77
2005-03-06,4049.18
2005-02-27,4091.58
2005-02-20,4034.57
2005-02-13,4029.02
2005-02-06,4016.75
2005-01-30,3958.01
2005-01-23,3870.35
2005-01-16,3854.19
2005-01-09,3854.6
2005-01-02,3877.96
2004-12-26,3821.16
2004-12-19,3822.76
2004-12-12,3744.92
2004-12-05,3768.42
2004-11-28,3783.51
2004-11-21,3782.2
2004-11-14,3798.78
2004-11-07,3835.11
2004-10-31,3780.99
2004-10-24,3706.82
2004-10-17,3687.17
2004-10-10,3670.76
2004-10-03,3737.87
2004-09-26,3730.16
2004-09-19,3673.51
2004-09-12,3726.22
2004-09-05,3677.61
2004-08-29,3665.94
2004-08-22,3649.24
2004-08-15,3538.02
2004-08-08,3484.84
2004-08-01,3528.64
2004-07-25,3647.1
2004-07-18,3567.29
2004-07-11,3610.4
2004-07-04,3668.48
2004-06-27,3685.06
2004-06-20,3742.38
2004-06-13,3740.9
2004-06-06,3699.38
2004-05-30,3698.87
2004-05-23,3652.03
2004-05-16,3607.02
2004-05-09,3603.26
2004-05-02,3653.18
2004-04-25,3674.28
2004-04-18,3811.43
2004-04-11,3751.59
2004-04-04,3740.11
2004-03-28,3739.91
2004-03-21,3592.39
2004-03-14,3613.28
2004-03-07,3661.78
2004-02-29,3761.11
2004-02-22,3725.44
2004-02-15,3733.28
2004-02-08,3649.34
2004-02-01,3624.72
2004-01-25,3638.44
2004-01-18,3693.36
2004-01-11,3671.8
2004-01-04,3574.8
2003-12-28,3596.8
2003-12-21,3510.3
2003-12-14,3502.04
2003-12-07,3470.6
2003-11-30,3457.14
2003-11-23,3424.79
2003-11-16,3366.12
2003-11-09,3448.6
2003-11-02,3453.13
2003-10-26,3373.2
2003-10-19,3266.27
2003-10-12,3353.72
2003-10-05,3306.12
2003-09-28,3296.36
2003-09-21,3216.76
2003-09-14,3373.64
2003-09-07,3322.56
2003-08-31,3392.75
2003-08-24,3311.42
2003-08-17,3328.99
2003-08-10,3279.21
2003-08-03,3165.49
2003-07-27,3169.63
2003-07-20,3109.32
2003-07-13,3129.21
2003-07-06,3138.27
2003-06-29,3072.4
2003-06-22,3109.02
2003-06-15,3190.11
2003-06-08,3108.94
2003-06-01,3093.21
2003-05-25,2991.75
2003-05-18,2897.16
2003-05-11,2994.87
2003-05-04,2967.89
2003-04-27,2963.12
2003-04-20,2866.74
2003-04-13,2898.61
2003-04-06,2838.14
2003-03-30,2837.96
2003-03-23,2733.0
2003-03-16,2890.68
2003-03-09,2740.01
2003-03-02,2574.91
2003-02-23,2754.07
2003-02-16,2829.83
2003-02-09,2827.75
2003-02-02,2796.66
2003-01-26,2937.88
2003-01-19,2898.6
2003-01-12,3056.93
2003-01-05,3160.13
2002-12-29,3187.88
2002-12-22,3011.83
2002-12-15,3082.85
2002-12-08,3076.85
2002-12-01,3185.77
2002-11-24,3326.65
2002-11-17,3305.78
2002-11-10,3162.39
2002-11-03,3058.18
2002-10-27,3109.51
2002-10-20,3056.88
2002-10-13,3156.99
2002-10-06,2902.27
2002-09-29,2765.9
2002-09-22,2950.52
2002-09-15,2890.82
2002-09-08,3156.17
2002-09-01,3246.67
2002-08-25,3366.21
2002-08-18,3526.09
2002-08-11,3374.09
2002-08-04,3447.94
2002-07-28,3245.37
2002-07-21,3172.56
2002-07-14,3324.04
2002-07-07,3513.34
2002-06-30,3863.28
2002-06-23,3897.99
2002-06-16,3799.53
2002-06-09,3843.07
2002-06-02,4020.27
2002-05-26,4274.64
2002-05-19,4337.43
2002-05-12,4442.94
2002-05-05,4329.84
2002-04-28,4354.92
2002-04-21,4453.08
2002-04-14,4606.42
2002-04-07,4468.29
2002-03-31,4515.7
2002-03-24,4688.02
2002-03-17,4601.57
2002-03-10,4588.33
2002-03-03,4629.11
2002-02-24,4486.42
2002-02-17,4245.2
2002-02-10,4377.0
2002-02-03,4299.04
2002-01-27,4455.56
2002-01-20,4484.31
2002-01-13,4448.85
2002-01-06,4554.69
2001-12-30,4682.79
2001-12-23,4624.58
2001-12-16,4499.34
2001-12-09,4340.02
2001-12-02,4642.94
2001-11-25,4476.06
2001-11-18,4573.82
2001-11-11,4587.3
2001-11-04,4514.28
2001-10-28,4369.4
2001-10-21,4478.63
2001-10-14,4264.89
2001-10-07,4336.88
2001-09-30,4164.76
2001-09-23,4079.02
2001-09-16,3652.87
2001-09-09,3909.49
2001-09-02,4413.51
2001-08-26,4689.34
2001-08-19,4916.56
2001-08-12,4777.37
2001-08-05,4846.02
2001-07-29,5031.29
2001-07-22,4967.15
2001-07-15,4880.7
2001-07-08,5025.24
2001-07-01,4999.36
2001-06-24,5225.33
2001-06-17,5183.67
2001-06-10,5243.84
2001-06-03,5439.93
2001-05-27,5432.71
2001-05-20,5581.94
2001-05-13,5638.24
2001-05-06,5567.25
2001-04-29,5455.55
2001-04-22,5575.97
2001-04-15,5449.34
2001-04-08,5372.71
2001-04-01,5139.71
2001-03-25,5180.45
2001-03-18,4951.13
2001-03-11,5104.77
2001-03-04,5368.89
2001-02-25,5291.92
2001-02-18,5322.84
2001-02-11,5595.13
2001-02-04,5712.36
2001-01-28,5826.37
2001-01-21,5925.62
2001-01-14,5845.73
2001-01-07,5834.34
2000-12-31,5758.02
2000-12-24,5926.42
2000-12-17,5783.73
2000-12-10,5839.54
2000-12-03,5939.32
2000-11-26,5928.5
2000-11-19,6145.65
2000-11-12,6161.92
2000-11-05,6147.49
2000-10-29,6398.92
2000-10-22,6268.93
2000-10-15,6149.44
2000-10-08,6064.21
2000-10-01,6258.41
2000-09-24,6266.63
2000-09-17,6258.58
2000-09-10,6614.65
2000-09-03,6703.36
2000-08-27,6813.66
2000-08-20,6595.11
2000-08-13,6594.35
2000-08-06,6553.0
2000-07-30,6461.35
2000-07-23,6415.72
2000-07-16,6464.12
2000-07-09,6570.36
2000-07-02,6565.97
2000-06-25,6446.54
2000-06-18,6545.35
2000-06-11,6456.26
2000-06-04,6549.05
2000-05-28,6673.52
2000-05-21,6129.15
2000-05-14,6196.05
2000-05-07,6449.27
2000-04-30,6545.76
2000-04-23,6419.72
2000-04-16,6234.51
2000-04-09,6065.71
2000-04-02,6308.04
2000-03-26,6286.05
2000-03-19,6364.26
2000-03-12,6304.28
2000-03-05,6510.28
2000-02-27,6514.11
2000-02-20,6188.64
2000-02-13,6062.72
2000-02-06,6287.01
2000-01-30,6275.72
2000-01-23,5731.05
2000-01-16,5681.32
2000-01-09,5787.44
2000-01-02,5539.61
1999-12-26,5958.32
1999-12-19,5852.5
1999-12-12,5502.4
1999-12-05,5481.1
1999-11-28,5468.05
1999-11-21,5396.99
1999-11-14,5263.23
